COUNTRY,STORE_OP_ZONE_ID,BRAND_CATEGORY,DIA_SEMANA,ORDENES_TOTALES_DIA_AVG,GMV_DIA_AVG
MX,1369,Chilaquiles y Enchiladas,Sun,13.250000,256.3525
PE,32,Hamburguesa,Tue,202.000000,3172.8925
MX,55,Hamburguesas,Wed,339.750000,4865.9525
CO,24,Comida Rápida,Sat,21.500000,300.365
PE,10,Desayunos,Mon,167.000000,2205.4225
BR,64,Frango,Thu,0.250000,6.38
MX,954,Postres,Thu,74.750000,907.0425
MX,730,Antojitos y Garnachas,Sat,42.750000,771.9425
AR,11,Hamburguesa,Mon,1455.500000,29307.79
CO,26,Helados,Sat,108.500000,1107.555
MX,628,Pollo,Sun,141.750000,2853.295
CO,7,Típica,Thu,702.750000,10444.025
AR,169,Helados,Mon,203.250000,2670.5075
CO,7,Sánduches,Sat,745.000000,12128.5075
CO,7,Sánduches,Fri,870.500000,13380.0625
CO,7,Típica,Fri,816.000000,12296.3575
MX,1037,Chilaquiles y Enchiladas,Thu,58.250000,838.805
MX,1003,Asiática,Tue,55.750000,1380.67
CO,134,Hamburguesa,Tue,23.250000,321.2675
MX,296,Hamburguesas,Sun,123.250000,2122.9125
CL,21,Helados,Wed,31.000000,543.16
PE,176,Pescados y Mariscos,Fri,1.250000,10.78
MX,534,Pollo,Wed,78.000000,1413.52
CO,16,Salchipapas,Tue,80.750000,1117.8975
MX,947,Chilaquiles y Enchiladas,Mon,18.750000,342.9275
PE,6,Jugos y Batidos,Fri,46.500000,379.175
MX,873,Hamburguesas,Fri,55.250000,707.425
PE,27,Criolla,Thu,116.250000,1009.825
PE,43,Hamburguesa,Sun,103.250000,1825.6025
EC,195,Alitas,Sun,1.500000,44.6675
AR,169,Saludable,Mon,102.500000,1904.1
CO,208,Pizza,Sat,144.250000,2555.135
CL,18,Pollo,Wed,219.750000,4038.485
MX,951,Antojitos y Garnachas,Fri,6.000000,55.3675
CO,5,Italiana,Fri,49.250000,906.8825
MX,928,Mexicana,Sat,148.500000,2887.125
CL,18,Pollo,Mon,196.500000,3637.8525
PE,27,Criolla,Sat,134.000000,1465.8275
MX,972,Saludables y Ensaladas,Sun,32.000000,689.1975
CL,123,Sushi,Thu,10.250000,178.12
CL,123,Sushi,Sat,17.000000,342.1875
MX,951,Antojitos y Garnachas,Mon,5.500000,40.9125
PE,48,Sushi,Mon,74.500000,1285.5675
EC,197,Comida Rápida,Thu,49.750000,677.82
MX,547,Pizza,Sat,2.000000,50.5825
MX,1007,Mexicana,Fri,312.250000,5895.5975
CO,16,Pollo,Sun,1715.500000,30154.525
MX,972,Internacional,Thu,5.000000,32.8025
CO,65,Parrilla,Sat,193.750000,2908.6475
MX,661,Pizza,Sat,311.250000,4626.9975
MX,1410,Mexicana,Sun,71.750000,1156.2525
MX,1410,Mexicana,Tue,46.000000,576.5775
CO,134,Crepes,Sun,1.000000,8.1425
MX,1481,Sushi,Sun,257.000000,10631.71
BR,1360,Brasileira,Tue,0.000000,0
BR,1360,Brasileira,Thu,0.750000,6.385
MX,1418,Café y Té,Tue,221.500000,2919.39
CO,4,Sushi,Wed,669.250000,16217.1875
CO,312,Saludable,Wed,46.250000,598.61
CO,312,Saludable,Thu,56.750000,732.4175
AR,10,Pokes,Mon,71.500000,1109.6775
AR,10,Pokes,Sun,38.750000,694.65
MX,460,Hamburguesas,Fri,285.750000,4280.755
MX,1191,Postres,Tue,41.500000,535.375
MX,1444,Hamburguesas,Thu,40.750000,657.2375
MX,818,Mexicana,Tue,67.000000,781.1225
MX,1060,Tacos,Fri,25.000000,313.0725
MX,1499,Pizza,Mon,94.000000,1352.08
MX,534,Mexicana,Thu,38.750000,699.44
MX,107,Antojitos y Garnachas,Wed,15.500000,164.6075
MX,565,Barbacoa y Birria,Mon,1.500000,15.0475
AR,20,Panadería,Wed,11.250000,72.73
CO,48,Café,Wed,95.250000,976.1175
CO,312,Saludable,Tue,46.750000,560.4775
CO,312,Saludable,Sat,55.750000,708.175
MX,985,Postres,Wed,30.250000,406.125
MX,1051,Tacos,Wed,63.500000,713.0625
MX,1499,Pizza,Sun,140.750000,2298.65
MX,1401,Hamburguesas,Thu,70.000000,1130.3575
MX,1401,Hamburguesas,Sat,76.250000,1270.265
MX,1412,Hamburguesas,Sat,1.250000,42.2125
MX,1412,Hamburguesas,Tue,0.750000,10.6
MX,460,Antojitos y Garnachas,Thu,46.750000,629.07
MX,1418,Tacos,Tue,146.250000,2267.0675
CO,23,Café,Fri,43.750000,499.46
CO,23,Café,Tue,41.500000,471.1975
MX,107,Café y Té,Wed,182.000000,2029.71
MX,55,Café y Té,Wed,251.000000,3235.8525
PE,177,Hamburguesa,Thu,12.250000,92.9775
MX,659,Postres,Thu,49.750000,572.045
MX,659,Postres,Sat,50.750000,610.13
BR,23,Burgers,Sat,1.000000,5.8125
MX,0,Barbacoa y Birria,Fri,36.500000,532.0975
MX,1371,Alitas,Fri,164.250000,4099.85
PE,9,Desayunos,Fri,100.500000,1707.25
EC,242,Italiana,Sat,8.500000,257.2675
CO,10,Mexicana,Thu,114.250000,2009.695
AR,388,Empanadas,Thu,1.750000,21.535
AR,388,Empanadas,Sun,2.750000,31.7625
MX,818,Tortas y Lonches,Tue,21.250000,240.0875
MX,55,Pollo,Fri,160.500000,2782.5575
AR,501,Sushi,Fri,23.000000,526.765
AR,501,Sushi,Sat,20.000000,466.6325
MX,911,Saludables y Ensaladas,Wed,192.000000,3548.015
MX,764,Mexicana,Sun,11.250000,112.185
AR,544,Postres,Wed,25.000000,280.375
MX,55,Pollo,Mon,150.000000,2473.285
AR,501,Sushi,Wed,10.000000,204.89
MX,939,Tortas y Lonches,Tue,38.500000,1123.2275
CO,53,Perros Calientes,Fri,100.000000,1368.1625
CO,213,Parrilla,Tue,34.000000,454.6325
MX,835,Smoothies y Jugos,Fri,38.250000,686.8875
MX,835,Smoothies y Jugos,Wed,42.000000,665.74
MX,628,Pozole y Caldos,Fri,0.500000,9.3375
CL,7,Pastelería y Postres,Thu,6.000000,73.8475
AR,178,Empanadas,Sun,65.750000,871.0725
AR,87,Helados,Thu,58.750000,720.3975
AR,87,Helados,Tue,57.250000,672.735
PE,0,Asiática,Sat,11.250000,110.3125
CO,4,Saludable,Thu,1835.250000,29141.24
CO,114,Helados,Tue,28.750000,217.8475
CO,21,Pollo,Sat,394.750000,6770.8075
CO,21,Pollo,Sun,391.000000,6862.495
BR,12,Asiática,Sun,8.000000,171.6575
CO,39,Postres,Wed,50.250000,558.4675
CO,39,Postres,Tue,52.250000,568.865
MX,919,Pollo,Sun,120.000000,2249.77
AR,464,Pizza,Mon,3.000000,38.835
BR,1290,Sobremesas,Thu,0.750000,7.315
BR,1290,Sobremesas,Sat,0.250000,1.8075
CL,1,Pastelería y Postres,Wed,14.750000,216.595
CL,1,Pastelería y Postres,Sun,29.000000,488.37
CL,1,Pastelería y Postres,Tue,16.750000,237.5175
PE,53,Hamburguesa,Fri,257.750000,3957.1
AR,139,Helados,Mon,119.250000,1335.145
AR,139,Helados,Sun,205.500000,2493.66
CL,18,Hamburguesa,Fri,522.750000,9600.6875
MX,530,Tacos,Sat,66.250000,1330.8725
MX,530,Tacos,Wed,51.250000,880.155
PE,187,Árabe,Tue,132.750000,1079.75
MX,1461,Pizza,Sun,73.750000,1345.745
AR,596,Postres,Wed,238.250000,4167.7975
MX,928,Alitas,Wed,60.250000,1368.9175
MX,1437,Helados y Nieves,Sun,1.750000,20.645
CO,52,Helados,Thu,2.250000,17.0325
CO,267,Típica,Sun,17.250000,196.6475
CO,267,Típica,Thu,7.250000,81.755
CO,7,Parrilla,Thu,235.750000,4442.215
MX,1451,Sushi,Fri,1.250000,53.375
MX,1451,Sushi,Mon,0.500000,22.385
MX,1386,Comida Rápida,Fri,8.250000,166.5925
MX,1003,Hamburguesas,Sat,1568.000000,31416.96
MX,1003,Hamburguesas,Wed,1238.250000,21094.76
CO,354,Mexicana,Thu,326.000000,5595.8375
MX,1384,Pescados y Mariscos,Wed,7.500000,240.415
AR,139,Hamburguesa,Sun,236.000000,4668.0275
AR,139,Hamburguesa,Tue,179.500000,3182.4325
AR,506,Panadería,Fri,9.250000,83.6075
AR,506,Panadería,Sun,11.000000,89.59
AR,595,Milanesas,Tue,22.750000,480.5975
AR,595,Milanesas,Sat,17.750000,399.3775
AR,595,Milanesas,Wed,18.000000,419.625
CL,21,Pizzas,Wed,231.000000,5900.84
AR,13,Postres,Mon,218.500000,3077.795
AR,19,Empanadas,Mon,103.750000,1538.4875
MX,1497,Pizza,Fri,4.500000,116.025
MX,939,Helados y Nieves,Wed,59.750000,1014.5175
CO,276,Panadería,Wed,7.500000,46.03
MX,1133,Café y Té,Tue,29.750000,341.89
MX,1133,Café y Té,Wed,30.000000,307.4325
CO,11,Pescados y Mariscos,Sat,15.750000,252.6675
CO,354,Parrilla,Mon,270.500000,4837.0575
CO,354,Parrilla,Sat,392.500000,8329.4275
CO,354,Parrilla,Wed,267.000000,4564.83
AR,12,Hamburguesa,Wed,2371.500000,42237.0225
CO,9,Típica,Tue,175.250000,2198.2375
MX,1003,Internacional,Fri,70.000000,1912.155
AR,543,Pokes,Sun,3.000000,37.8075
AR,543,Pokes,Sat,6.250000,110.4775
AR,543,Pokes,Thu,5.750000,88.5825
PE,1,Internacional,Fri,48.500000,1067.7175
PE,1,Internacional,Sat,49.250000,1096.595
PE,53,Pollería,Sat,171.750000,2849.2775
AR,576,Árabe,Tue,67.750000,1629.91
EC,186,Jugos y Batidos,Wed,0.250000,0.7975
AR,15,Empanadas,Sat,30.750000,396.595
MX,1179,Sushi,Mon,11.500000,289.44
MX,727,Pizza,Fri,27.250000,474.5825
AR,464,Pollo,Sun,0.750000,11.835
AR,464,Pollo,Fri,0.500000,5.6925
MX,865,Postres,Thu,10.000000,153.505
PE,53,Criolla,Fri,93.000000,1171.235
MX,661,Sándwiches,Sat,33.500000,424.4275
AR,22,Pizza,Thu,24.500000,273.135
MX,628,Saludables y Ensaladas,Tue,6.250000,97.095
CO,354,Árabe,Tue,60.750000,1201.71
CO,354,Árabe,Sun,85.000000,1970.21
CO,11,Hamburguesa,Sat,435.750000,7604.56
MX,1392,Comida Rápida,Wed,4.500000,47.0225
MX,1051,Comida Rápida,Wed,14.250000,162.3
CO,136,Pizza,Thu,75.000000,1074.2
AR,22,Pizza,Sat,30.000000,389.7375
AR,22,Pizza,Wed,25.000000,265.235
CO,23,Empanadas,Thu,32.000000,354.4325
AR,169,Milanesas,Mon,76.500000,1525.825
AR,169,Milanesas,Wed,67.250000,1435.545
AR,169,Milanesas,Sun,80.250000,1915.1675
AR,595,Asado,Thu,17.000000,420.325
AR,579,Empanadas,Wed,37.250000,729.535
AR,596,Pollo,Tue,169.000000,3304.84
CO,73,Helados,Sun,19.000000,230.2775
MX,765,Tacos,Sat,14.500000,206.16
CO,26,Comida Rápida,Wed,18.750000,160.5375
CO,26,Comida Rápida,Thu,15.500000,148.37
CO,65,Comida Rápida,Sun,127.000000,1567.19
CO,65,Comida Rápida,Tue,95.500000,1139.1125
CO,149,Pizza,Wed,17.250000,190.9
CO,86,Comida Rápida,Sat,29.750000,305.2925
CO,86,Comida Rápida,Thu,38.750000,395.0125
CO,9,Pizza,Tue,272.500000,4266.2275
MX,1003,Smoothies y Jugos,Wed,26.250000,425.0725
AR,12,Café,Mon,318.500000,3789.06
AR,12,Café,Fri,306.500000,3811.675
AR,12,Café,Sat,252.250000,3397.32
CO,8,Saludable,Fri,36.750000,459.8825
CO,29,Helados,Wed,76.500000,746.405
CO,29,Helados,Thu,88.000000,902.8325
MX,1027,Postres,Wed,133.250000,1529.21
AR,178,Hamburguesa,Tue,433.500000,6891.07
AR,12,Empanadas,Fri,595.000000,13261.965
CO,240,Helados,Fri,20.750000,196.0975
CO,240,Helados,Sat,36.000000,371.94
AR,460,Desayunos y Meriendas,Thu,2.500000,16.44
AR,12,Helados,Thu,904.250000,11154.38
AR,13,Helados,Fri,1151.500000,14432.34
MX,1007,Barbacoa y Birria,Mon,18.500000,429.7575
MX,1045,Desayunos y Brunch,Thu,17.250000,341.1475
CO,21,Helados,Thu,54.250000,577.195
CO,21,Helados,Sat,80.000000,864.3175
MX,1333,Tacos,Wed,9.500000,215.765
MX,1333,Tacos,Mon,9.500000,208
MX,1461,Sushi,Tue,14.250000,230.4825
PE,48,Pescados y Mariscos,Thu,15.250000,176.875
PE,32,Pescados y Mariscos,Sat,22.500000,418.65
AR,10,Sándwiches,Thu,40.000000,614.745
MX,838,Mexicana,Sat,9.000000,143.0875
CO,343,Parrilla,Tue,32.750000,531.8125
MX,1062,Postres,Wed,33.750000,691.1775
AR,533,Pokes,Sun,4.250000,57.6775
MX,55,Antojitos y Garnachas,Sat,20.250000,256.625
MX,55,Antojitos y Garnachas,Sun,20.000000,226.0375
MX,55,Antojitos y Garnachas,Tue,17.500000,163.15
MX,1336,Tortas y Lonches,Thu,1.750000,29.62
PE,142,Pescados y Mariscos,Fri,3.750000,63.415
MX,1046,Café y Té,Tue,289.000000,3573.105
MX,939,Pizza,Tue,126.250000,3409.22
MX,1174,Hamburguesas,Fri,53.250000,765.4325
PE,50,Jugos y Batidos,Fri,51.500000,469.4525
AR,27,Hamburguesa,Wed,168.000000,2704.155
PE,10,Hamburguesa,Tue,1363.750000,23790.22
AR,596,Pokes,Wed,162.250000,2585.9325
MX,1003,Sándwiches,Tue,302.750000,3983.395
AR,596,Sushi,Thu,614.000000,21192.64
PE,7,Sushi,Thu,63.000000,1499.4575
CO,10,Asiática,Sun,113.250000,2306.1725
CL,11,Hamburguesa,Thu,610.750000,11794.4525
MX,1285,Tacos,Fri,121.250000,1511.1075
AR,15,Empanadas,Thu,25.750000,336.6575
AR,9,Pizza,Wed,2.750000,45.34
MX,534,Pizza,Sat,322.500000,5629.6225
MX,661,Empanadas,Mon,1.500000,13.845
MX,1336,Tortas y Lonches,Tue,2.500000,31.2475
PE,50,Jugos y Batidos,Mon,40.250000,353.5425
MX,922,Desayunos y Brunch,Tue,8.750000,161.65
MX,1067,Tortas y Lonches,Wed,105.000000,1542.0125
MX,1067,Tortas y Lonches,Sat,154.000000,2630.73
MX,855,Chilaquiles y Enchiladas,Sat,17.250000,257.015
MX,855,Chilaquiles y Enchiladas,Sun,14.750000,266.5475
MX,1372,Tortas y Lonches,Wed,5.500000,106.5875
MX,1120,Sushi,Mon,3.000000,65.1475
MX,835,Chilaquiles y Enchiladas,Sat,40.750000,1006.7775
MX,835,Chilaquiles y Enchiladas,Wed,30.000000,613.74
MX,1536,Postres,Tue,11.750000,143.3525
MX,1536,Postres,Thu,16.750000,188.855
MX,1536,Postres,Fri,23.500000,304.2575
BR,1423,Pizza,Mon,0.250000,1.455
EC,195,Italiana,Thu,2.000000,62.3225
AR,161,Helados,Sun,29.750000,330.4275
PE,171,Hamburguesa,Sat,0.250000,1.515
AR,178,Hot Dogs,Fri,2.500000,33.7975
AR,178,Hot Dogs,Sun,2.500000,26.7225
AR,139,Pizza,Tue,32.000000,602.6025
AR,12,Italiana,Sun,438.500000,12462.89
AR,12,Italiana,Tue,287.000000,7273.0025
CL,189,Hot Dogs,Wed,2.500000,31.47
CO,14,Helados,Wed,29.000000,310.7025
EC,140,Ecuatoriana,Tue,19.500000,329.94
AR,596,Empanadas,Wed,255.250000,5708.0625
AR,596,Empanadas,Sat,344.500000,8057.6525
AR,596,Empanadas,Tue,266.000000,5844.1725
MX,765,Hamburguesas,Tue,34.250000,485.085
MX,765,Hamburguesas,Sat,50.500000,802.88
CL,189,Pizzas,Tue,6.750000,201.1175
CL,189,Pizzas,Sun,6.750000,175.935
CO,204,Hamburguesa,Thu,173.250000,2237.3425
CL,18,Mexicana,Wed,18.250000,379.565
CL,18,Mexicana,Mon,16.250000,298.16
CL,11,Mexicana,Mon,42.250000,888.6775
CL,11,Mexicana,Thu,45.250000,1000.2625
MX,1457,Pollo,Mon,88.250000,1418.355
MX,1457,Pollo,Tue,84.250000,1259.4825
PE,26,Chifa,Fri,23.500000,161.2175
MX,972,Pollo,Sun,506.500000,10216.855
EC,153,Comida Rápida,Tue,15.000000,173.5125
EC,153,Comida Rápida,Mon,9.250000,110.1
EC,153,Comida Rápida,Thu,15.250000,190.8425
PE,157,Pescados y Mariscos,Wed,6.750000,85.7625
MX,1487,Postres,Sun,1.250000,9.6075
MX,1487,Postres,Thu,0.500000,1.24
CO,7,Comida Rápida,Sun,158.750000,2602.575
CO,354,Típica,Mon,349.500000,5554.02
MX,107,Mexicana,Wed,65.250000,639.41
CO,9,Empanadas,Wed,23.750000,232.3425
MX,909,Tacos,Wed,57.750000,787.82
MX,818,Barbacoa y Birria,Thu,2.250000,35.82
AR,27,Helados,Fri,291.750000,3117.3925
CO,28,Típica,Mon,77.500000,1175.54
CO,220,Sánduches,Thu,25.750000,328.43
CO,220,Sánduches,Mon,29.000000,318.915
CO,312,Salchipapas,Sat,24.750000,380.58
MX,1047,Tacos,Sun,242.250000,4859.6575
MX,1047,Tacos,Fri,136.000000,2478.99
CO,65,Perros Calientes,Mon,21.750000,189.9025
MX,964,Mexicana,Sun,7.750000,89.185
CO,342,Hamburguesa,Tue,48.750000,597.6725
MX,628,Tacos,Fri,70.500000,942.26
AR,551,Postres,Tue,4.500000,37.4525
MX,55,Panadería y Pastelería,Fri,22.750000,286.645
MX,1051,Hamburguesas,Thu,121.750000,1807.895
CO,392,Comida Rápida,Fri,3.500000,35.03
CO,392,Comida Rápida,Wed,2.750000,12.4025
MX,1060,Mexicana,Thu,33.250000,642.1225
MX,1067,Panadería y Pastelería,Thu,102.000000,1345.4475
MX,670,Café y Té,Mon,85.500000,1140.2675
MX,670,Café y Té,Tue,100.500000,1247.3625
EC,150,Postres,Tue,30.000000,328.435
EC,150,Postres,Sat,24.500000,305.7425
AR,4,Sushi,Sat,27.750000,1317.005
AR,543,Empanadas,Sat,43.750000,853.5125
AR,543,Empanadas,Tue,33.250000,673.03
AR,16,Pizza,Wed,12.750000,200.745
CO,38,Postres,Sat,25.000000,297.71
AR,11,Postres,Wed,155.500000,2550.96
AR,11,Postres,Tue,149.500000,2446.7625
CO,48,Jugos y Batidos,Thu,17.500000,165.5275
CO,23,Típica,Sat,202.250000,2669.3375
CO,23,Típica,Fri,151.250000,1838.3375
MX,908,Comida Rápida,Tue,12.750000,210.1125
MX,908,Comida Rápida,Fri,23.500000,454.575
CO,4,Café,Mon,374.500000,4446.9
CO,61,Italiana,Thu,62.500000,1020.4375
MX,855,Hamburguesas,Fri,132.750000,2019.1225
CO,199,Pizza,Mon,85.250000,1204.8525
CO,3,Pollo,Fri,159.750000,2513.36
CO,48,Comida Rápida,Sun,41.750000,522.9825
MX,766,Comida Rápida,Tue,3.500000,57.1175
MX,766,Comida Rápida,Fri,3.000000,53.395
MX,766,Comida Rápida,Wed,3.000000,39.9
CO,4,Sánduches,Thu,1111.250000,16408.6125
CO,194,Postres,Thu,23.250000,188.495
CO,4,Empanadas,Sat,274.250000,4288.665
CO,23,Perros Calientes,Mon,39.000000,511.2975
CO,23,Perros Calientes,Thu,41.500000,524.92
MX,1464,Alitas,Sat,5.250000,79.6575
CL,9,Asiática,Sat,34.250000,899.2675
MX,1391,Pizza,Thu,110.250000,1499.5
MX,1174,Pollo,Wed,37.750000,610.025
MX,214,Hamburguesas,Sat,146.250000,2455.4525
MX,214,Hamburguesas,Thu,116.000000,1911.9075
BR,0,Burgers,Mon,13.250000,106.905
PE,53,Pizzas,Mon,128.500000,2531.86
CL,18,Helados,Sun,39.250000,503.025
BR,27,Pizza,Sun,6.750000,113.975
MX,909,Postres,Sun,49.500000,934.2525
AR,533,Postres,Fri,13.750000,145.975
AR,178,Italiana,Tue,6.250000,96.33
MX,922,Postres,Sun,25.250000,462.74
AR,13,Desayunos y Meriendas,Sat,58.250000,978.5
CO,21,Perros Calientes,Fri,45.750000,645.375
MX,1007,Tacos,Fri,749.750000,16952.63
MX,1007,Tacos,Sun,758.250000,18425.795
CO,354,Pizza,Wed,690.750000,12356.39
CO,34,Panadería,Fri,18.500000,160.6225
CO,34,Panadería,Tue,23.000000,192.53
PE,50,Alitas,Mon,17.000000,280.4725
PE,50,Alitas,Wed,34.750000,533.4675
MX,1401,Pollo,Mon,64.750000,1373.69
MX,909,Café y Té,Mon,130.750000,1476.3375
AR,457,Postres,Tue,6.000000,54.87
PE,211,Pescados y Mariscos,Fri,1.250000,16.345
MX,1311,Pizza,Thu,92.000000,1263.28
CO,35,Arepas,Sun,4.500000,71.1375
MX,1461,Alitas,Fri,5.500000,158.6475
PE,61,Café,Sun,1.250000,3.6625
PE,61,Café,Fri,0.250000,2.7225
PE,61,Café,Sat,0.500000,2.945
MX,56,Antojitos y Garnachas,Wed,3.250000,26.5825
MX,56,Antojitos y Garnachas,Fri,4.000000,18.83
MX,860,Pollo,Sun,125.000000,2467.3175
MX,860,Pollo,Tue,86.250000,1375.9975
MX,1401,Tortas y Lonches,Sat,10.500000,184.74
MX,821,Helados y Nieves,Sat,29.250000,456.8775
MX,1478,Saludables y Ensaladas,Thu,0.750000,10.7425
AR,244,Pizza,Fri,6.500000,66.9925
AR,244,Pizza,Sun,9.500000,86.885
AR,457,Helados,Wed,63.750000,678.205
AR,457,Helados,Mon,75.000000,794.6225
AR,457,Helados,Tue,67.000000,694.875
AR,10,Empanadas,Wed,62.750000,1515.0275
AR,10,Empanadas,Mon,74.500000,1638.6325
AR,10,Empanadas,Thu,67.750000,1507.405
AR,10,Empanadas,Sat,105.750000,2784.7725
BR,1339,Grelhado,Sun,0.500000,9.165
PE,1,Sándwiches,Wed,452.500000,5743.935
EC,150,Parrilla,Tue,41.500000,689.62
MX,838,Asiática,Sat,4.000000,72.3775
MX,0,Saludables y Ensaladas,Sun,62.500000,1169.805
MX,964,Postres,Thu,22.000000,236.9425
PE,1,Helados,Thu,136.250000,1718.525
PE,1,Helados,Wed,154.000000,1923.395
CL,18,Hot Dogs,Sat,54.500000,870.67
CL,14,Sushi,Sun,19.750000,475.105
MX,868,Barbacoa y Birria,Mon,14.250000,311.1925
EC,242,Árabe,Thu,7.750000,115.8725
AR,544,Argentina,Fri,7.750000,77.65
MX,1037,China,Sun,14.500000,293.5675
MX,1037,China,Sat,12.500000,220.4325
CL,18,Jugos y Batidos,Wed,2.250000,24.755
AR,233,Postres,Sun,1.750000,18.3075
CL,18,Peruana,Sat,65.250000,1536.2675
PE,10,Panadería,Mon,153.750000,1816.0875
PE,10,Panadería,Tue,153.250000,1985.2775
CL,9,Pastelería y Postres,Sat,52.250000,853.0375
AR,13,Árabe,Mon,136.750000,3107.3225
PE,38,Pollería,Wed,85.250000,833.775
PE,6,Pollería,Fri,172.500000,2593.35
BR,1319,Pizza,Sun,56.500000,1257.7725
BR,1319,Pizza,Mon,22.250000,491.9325
AR,533,Sándwiches,Sun,19.000000,291.595
PE,10,Hamburguesa,Thu,1477.250000,25935.1075
CO,199,Hamburguesa,Sun,321.250000,4341.465
MX,1457,Postres,Sun,14.250000,235.5375
MX,1133,Mexicana,Fri,33.000000,473
CO,73,Hamburguesa,Thu,25.000000,389.5075
CO,4,Pizza,Mon,1465.750000,29940.055
CO,70,Hamburguesa,Sat,24.250000,329.7525
CO,280,Típica,Sat,4.500000,77.5
CO,21,Pescados y Mariscos,Thu,12.750000,140.725
CO,7,Pizza,Wed,1115.250000,22495.08
CO,7,Pizza,Fri,2305.000000,50525.025
CO,137,Postres,Sat,74.750000,619.65
CO,6,Pizza,Wed,205.750000,3293.14
CO,208,Sánduches,Mon,47.500000,687.62
CO,208,Sánduches,Tue,45.250000,576.7375
CO,7,Mexicana,Thu,832.250000,14566.35
CO,48,Poke,Tue,0.750000,7.875
MX,730,Hamburguesas,Sun,168.250000,3656
MX,730,Hamburguesas,Fri,123.000000,2410.0225
MX,1536,China,Thu,41.000000,526.925
CO,4,Peruana,Fri,91.500000,2228.6975
MX,855,Árabe,Tue,6.000000,86.64
MX,887,Mexicana,Tue,18.500000,291.2975
CO,39,Arepas,Wed,31.500000,339.66
CO,39,Arepas,Sat,33.000000,363.4575
MX,1022,Mexicana,Tue,19.750000,407.19
MX,733,Tortas y Lonches,Sat,27.250000,433.3375
MX,733,Tortas y Lonches,Sun,19.000000,279.4475
MX,733,Tortas y Lonches,Wed,19.500000,215.2125
MX,1482,Panadería y Pastelería,Fri,6.250000,116.1275
MX,939,Antojitos y Garnachas,Wed,56.000000,939.045
MX,1371,Asiática,Sun,64.250000,2365.3075
MX,1418,Hamburguesas,Sun,578.500000,12477.7375
MX,1450,Comida Rápida,Fri,7.250000,100.995
MX,661,Café y Té,Sun,45.500000,630.48
MX,661,Café y Té,Fri,77.500000,998.4075
MX,661,Café y Té,Sat,58.500000,749.3675
MX,1067,Desayunos y Brunch,Wed,66.750000,1095.7175
MX,1067,Desayunos y Brunch,Mon,74.750000,1327.375
MX,1432,Café y Té,Mon,46.750000,639.17
MX,457,Pollo,Mon,56.000000,824.765
MX,561,Tacos,Wed,31.000000,488.5025
MX,1418,Postres,Sat,105.750000,1724.6525
MX,1003,Saludables y Ensaladas,Sun,300.000000,6616.66
MX,901,Mexicana,Thu,42.250000,643.775
MX,972,China,Sat,57.500000,1397.74
MX,972,China,Tue,42.750000,777.5525
MX,972,China,Sun,61.500000,1331.1925
MX,540,Hamburguesas,Mon,29.500000,390.11
MX,818,Chilaquiles y Enchiladas,Thu,19.250000,253.0375
MX,818,Chilaquiles y Enchiladas,Sat,37.750000,616.3975
MX,1205,Antojitos y Garnachas,Sun,6.750000,113.1675
CO,306,Típica,Sun,39.750000,607.2
MX,1531,Sushi,Mon,25.750000,553.565
MX,939,Comida Rápida,Thu,6.500000,135.1075
MX,939,Comida Rápida,Mon,12.500000,237.805
BR,814,Burgers,Sun,1.250000,9.1725
BR,20,Brasileira,Thu,1.500000,17.565
EC,145,Pizza,Tue,1.000000,35.1
EC,241,Comida Rápida,Fri,212.750000,3210.4525
MX,892,Hamburguesas,Sat,205.000000,4222.6775
CO,89,Hamburguesa,Mon,22.000000,259.9
MX,1505,Pollo,Wed,54.750000,790.3275
MX,55,Chilaquiles y Enchiladas,Sat,100.000000,1808.33
MX,908,Postres,Wed,40.750000,691.6425
MX,908,Postres,Sun,67.000000,1360.0725
MX,985,Pizza,Mon,282.000000,4437.91
CO,4,Sánduches,Fri,1262.750000,19136.4225
MX,1391,Pizza,Wed,114.250000,1569.6425
MX,922,Postres,Thu,24.000000,517.8675
MX,1450,Pizza,Thu,123.500000,1623.535
CO,75,Asiática,Sat,10.250000,126.81
CO,262,Hamburguesa,Sun,371.250000,5799.86
CO,7,Panadería,Fri,358.000000,5116.74
MX,1067,Café y Té,Tue,751.000000,9767.4875
MX,1073,China,Sat,60.000000,1345.42
MX,1073,China,Sun,67.750000,1493.8275
MX,1073,China,Fri,46.000000,964.35
MX,1426,Alitas,Sun,5.000000,89.925
MX,1388,Comida Rápida,Fri,5.500000,97.3775
CO,164,Pollo,Wed,74.000000,1242.985
CO,164,Pollo,Sun,152.500000,3035.4725
CO,309,Pollo,Sat,19.500000,338.915
CO,309,Pollo,Thu,9.250000,152.5925
CO,309,Pollo,Fri,7.500000,111.335
MX,1047,Postres,Sat,89.500000,2006.1475
MX,1047,Postres,Sun,107.000000,2066.9125
BR,4,Árabe,Fri,15.000000,445.3375
BR,4,Árabe,Thu,12.500000,265.2625
BR,4,Árabe,Sun,11.250000,294.68
CO,22,Postres,Mon,146.250000,2062.145
CO,4,Crepes,Sat,520.750000,8011.9625
CO,27,Comida Rápida,Mon,52.250000,591.5975
CO,28,Hamburguesa,Fri,820.250000,13670.2175
AR,596,Argentina,Mon,59.500000,1231.865
CL,142,Hot Dogs,Sat,2.250000,28.7375
CL,142,Hot Dogs,Sun,0.750000,12.11
